instance_id,condition,evidence_mentions_target_gold_file_bool,evidence_mentions_target_gold_dir_bool,evidence_mentions_target_gold_symbol_bool,evidence_mentions_target_failure_signature_bool,evidence_contains_relevant_test_command_bool,evidence_contains_prior_edited_target_gold_file_bool,evidence_contains_prior_inspected_target_gold_file_bool,evidence_overlap_score,target_gold_files,target_gold_dirs,overlapping_symbols,failure_signature_overlap_excerpt
mwaskom__seaborn-3203,memory,1,1,1,1,0,0,1,13.0,seaborn/palettes.py|seaborn/_marks/base.py|doc/whatsnew/v0.12.2.rst|seaborn/_core/plot.py|seaborn/_core/exceptions.py,seaborn/_core|seaborn|seaborn/_marks|doc/whatsnew,Bar|ContinuousBase|Everything|False|Maybe|None|Plot|Plotter|Process|Remove|Scale|Traceback|True|TypeError|_compute_stats|_core|_data|_plot|_scales|_setup|_setup_scales|_variables|bitwise_xor|logical_xor|normalize|var_df,"```python-traceback || TypeError Traceback (most recent call last) || In general I'd like to try and be as helpful as possible with what we actually raise to avoid this becoming a pain point for the new interface. This PR represents the first step, defining a `PlotSpecError` exception c... || e.g., the traceback for the operation in #3106 (which is being obviated anyway by #3190, but is a useful demonstration)"
pallets__flask-4039,raw,1,1,1,1,1,1,1,16.5,src/flask/blueprints.py|CHANGES.rst,src/flask,Blueprint|Exception|Flask|Traceback|__name__|register_blueprint,"print(f""PASS: Got expected ValueError: {e}"") || SyntaxError: invalid syntax || @ui.errorhandler(Exception) || raise Exception(""this is an unhandled exception from the ui"")"
pallets__flask-4039,adp,1,1,1,1,1,1,1,17.1,src/flask/blueprints.py|CHANGES.rst,src/flask,Blueprint|Exception|Flask|Traceback|__name__|register_blueprint,"print(f""PASS: Got expected ValueError: {e}"") || SyntaxError: invalid syntax || @ui.errorhandler(Exception) || raise Exception(""this is an unhandled exception from the ui"")"
pallets__flask-4039,memory,1,1,1,1,1,1,1,15.8,src/flask/blueprints.py|CHANGES.rst,src/flask,Blueprint|Exception|Flask|Traceback|Use|__name__|url_prefix,"# Test 1: Blueprint with dot should raise ValueError || print('FAIL: Expected ValueError') || @ui.errorhandler(Exception) || raise Exception(""this is an unhandled exception from the ui"")"
psf__requests-2344,raw,1,1,1,0,0,0,1,8.6,requests/models.py,requests,DecodeError,"urllib3 exceptions passing through requests API || I don't know if it's a design goal of requests to hide urllib3's exceptions and wrap them around requests.exceptions types. || test_requests.py, I got an error in test_session_pickling which resulted in a TypeError. I'm not sure of the reason for the TypeError but I have commented out that test."
psf__requests-2344,adp,1,1,1,0,0,0,1,8.8,requests/models.py,requests,DecodeError,"urllib3 exceptions passing through requests API || I don't know if it's a design goal of requests to hide urllib3's exceptions and wrap them around requests.exceptions types. || test_requests.py, I got an error in test_session_pickling which resulted in a TypeError. I'm not sure of the reason for the TypeError but I have commented out that test."
psf__requests-2344,memory,1,1,1,0,0,0,1,8.6,requests/models.py,requests,DecodeError|LocationParseError,"urllib3 exceptions passing through requests API || I don't know if it's a design goal of requests to hide urllib3's exceptions and wrap them around requests.exceptions types. || test_requests.py, I got an error in test_session_pickling which resulted in a TypeError. I'm not sure of the reason for the TypeError but I have commented out that test."
psf__requests-3359,raw,1,1,1,0,1,1,1,15.5,requests/utils.py|requests/models.py,requests,False|Thanks|True|Uncertain|decode_unicode|iter_content|iter_text|text,"requests/exceptions.py || 784→ except (LookupError, TypeError):"
psf__requests-3359,adp,1,1,1,0,1,1,1,15.5,requests/utils.py|requests/models.py,requests,False|Thanks|True|Uncertain|decode_unicode|iter_content|iter_text|text,"requests/exceptions.py || 784→ except (LookupError, TypeError):"
psf__requests-3359,memory,1,1,1,0,1,1,1,15.5,requests/utils.py|requests/models.py,requests,False|Thanks|True|Uncertain|decode_unicode|iter_content|iter_text|text,- Traceback (most recent call last): || - ImportError: No module named pytest
psf__requests-3481,raw,1,1,1,1,1,1,1,17.5,requests/utils.py|requests/models.py,requests,Traceback|True|chunk_size|decode_content|decode_unicode|iter_content|stream_decode_response_unicode,"requests/exceptions.py || 784→ except (LookupError, TypeError): || With `requests==2.11.0` I get `AttributeError: 'NoneType' object has no attribute 'readline'` when trying to use `iter_lines` with `decode_unicode=True` on a streamed response. || Traceback (most recent call last):"
psf__requests-3481,adp,1,1,1,1,1,1,1,17.5,requests/utils.py|requests/models.py,requests,True|chunk_size|decode_content|decode_unicode|iter_content|stream_decode_response_unicode,"requests/exceptions.py || 784→ except (LookupError, TypeError): || With `requests==2.11.0` I get `AttributeError: 'NoneType' object has no attribute 'readline'` when trying to use `iter_lines` with `decode_unicode=True` on a streamed response. || Traceback (most recent call last):"
psf__requests-3481,memory,1,1,1,1,1,1,1,17.5,requests/utils.py|requests/models.py,requests,AttributeError|NoneType|Traceback|True|chunk_size|decode_unicode|iter_content|stream_decode_response_unicode,- Traceback (most recent call last): || - ImportError: No module named pytest || With `requests==2.11.0` I get `AttributeError: 'NoneType' object has no attribute 'readline'` when trying to use `iter_lines` with `decode_unicode=True` on a streamed response. || Traceback (most recent call last):
pydata__xarray-4529,raw,1,1,1,0,1,1,1,15.5,doc/plotting.rst|xarray/core/variable.py|doc/whats-new.rst,doc|xarray/core,Array|DataArray|Dataset|Recreate,SyntaxError: invalid syntax || 3905→ ValueError
pydata__xarray-4529,adp,1,1,1,0,1,1,1,15.5,doc/plotting.rst|xarray/core/variable.py|doc/whats-new.rst,doc|xarray/core,Array|DataArray|Dataset,SyntaxError: invalid syntax || 3905→ ValueError
pydata__xarray-4529,memory,1,1,1,0,1,1,1,14.7,doc/plotting.rst|xarray/core/variable.py|doc/whats-new.rst,doc|xarray/core,Array|DataArray|Dataset|Recreate,- Traceback (most recent call last): || - ModuleNotFoundError: No module named 'pytest'
pydata__xarray-508,raw,1,1,1,0,1,1,1,15.5,xarray/core/concat.py|doc/whats-new.rst,doc|xarray/core,Datasets|Ignore|NaN|Neither|Several|concat,"print(f""\nConcatenation failed with error: {e}"") || SyntaxError: invalid syntax"
pydata__xarray-508,adp,1,1,1,0,1,1,1,15.5,xarray/core/concat.py|doc/whats-new.rst,doc|xarray/core,Datasets|Ignore|NaN|Neither|Several|concat,"print(f""\nConcatenation failed with error: {e}"") || SyntaxError: invalid syntax"
pydata__xarray-508,memory,1,1,1,0,1,1,1,15.5,xarray/core/concat.py|doc/whats-new.rst,doc|xarray/core,Datasets|Ignore|NaN|Neither|Several|concat,"- Traceback (most recent call last): || - TypeError: int() argument must be a string, a bytes-like object or a number, not 'ReprObject'"
pylint-dev__pylint-6471,raw,1,1,1,0,1,1,1,14.5,pylint/lint/expand_modules.py|ChangeLog|pylint/lint/pylinter.py,pylint/lint,Bug|Command|Configuration|Module|Pylint,"13→import traceback || 24→from pylint import checkers, exceptions, interfaces, reporters"
pylint-dev__pylint-6471,adp,1,1,1,0,1,1,1,15.3,pylint/lint/expand_modules.py|ChangeLog|pylint/lint/pylinter.py,pylint/lint,Add|Bug|Command|Configuration|Module|Posix|Pylint|Windows,"13→import traceback || 24→from pylint import checkers, exceptions, interfaces, reporters"
pylint-dev__pylint-6471,memory,1,1,1,0,1,1,1,13.1,pylint/lint/expand_modules.py|ChangeLog|pylint/lint/pylinter.py,pylint/lint,Bug|Command|Configuration|Module|Pylint,"13→import traceback || 24→from pylint import checkers, exceptions, interfaces, reporters"
pytest-dev__pytest-10341,raw,1,1,1,0,1,0,0,9.4,changelog/10811.bugfix.rst,changelog,Users,>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> traceback >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> || E AttributeError: type object 'Logger' has no attribute 'store'
pytest-dev__pytest-10341,adp,1,1,1,0,1,1,0,11.7,changelog/10811.bugfix.rst,changelog,Users,>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> traceback >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> || 649→ except ModuleNotFoundError:
pytest-dev__pytest-10341,memory,1,1,1,0,1,1,0,11.4,changelog/10811.bugfix.rst,changelog,Users,>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> traceback >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> || E AttributeError: type object 'Logger' has no attribute 'store'
pytest-dev__pytest-9358,raw,0,0,1,1,1,0,0,6.5,changelog/8317.bugfix.rst,changelog,AppData|FileNotFoundError|Local|Temp|True|Users|WinError|Windows|_accessor|_pytest|exist_ok,"E FileNotFoundError: [WinError 3] The system cannot find the path specified: 'C:\\Users\\john_doe\\AppData\\Local\\Temp\\pytest-of-contoso\\john_doe' || ERROR: file or directory not found: testbed/test_issue.py || When running pytest through Jenkins, we are getting this error: || 11:29:55 INTERNALERROR> Traceback (most recent call last):"
pytest-dev__pytest-9358,adp,0,0,1,1,1,0,0,6.5,changelog/8317.bugfix.rst,changelog,AppData|FileNotFoundError|Local|Temp|True|Users|WinError|Windows|_accessor|_pytest|exist_ok,"E FileNotFoundError: [WinError 3] The system cannot find the path specified: 'C:\\Users\\john_doe\\AppData\\Local\\Temp\\pytest-of-contoso\\john_doe' || ERROR: file or directory not found: testbed/test_issue.py || When running pytest through Jenkins, we are getting this error: || 11:29:55 INTERNALERROR> Traceback (most recent call last):"
pytest-dev__pytest-9358,memory,0,0,1,1,1,0,0,6.5,changelog/8317.bugfix.rst,changelog,AppData|FileNotFoundError|Local|Python|Temp|Traceback|True|Users|WinError|Windows|_accessor|_pytest|exist_ok|pytest_cache,"E FileNotFoundError: [WinError 3] The system cannot find the path specified: 'C:\\Users\\john_doe\\AppData\\Local\\Temp\\pytest-of-contoso\\john_doe' || - ERROR: file or directory not found: testbed/test_issue.py || When running pytest through Jenkins, we are getting this error: || 11:29:55 INTERNALERROR> Traceback (most recent call last):"
scikit-learn__scikit-learn-12622,raw,1,1,1,1,0,1,1,16.0,sklearn/utils/validation.py|doc/whats_new/_contributors.rst|doc/whats_new/v0.20.rst,doc/whats_new|sklearn/utils,Anaconda|Code|DataFrame|Description|FLOAT_DTYPES|False|Inc|Learn|NumPy|Python|Reproduce|Results|SciPy|Scikit|Steps|True|Versions|__version__|check_array|warn_on_dtype,"```python-traceback || 24→from ..exceptions import NonBLASDotWarning || TypeError: ""iteration over a 0-d array"" when trying to preprocessing.scale a pandas.Series || <!-- Please paste or specifically describe the actual output or traceback. -->"
scikit-learn__scikit-learn-12622,adp,1,1,1,1,0,1,1,16.0,sklearn/utils/validation.py|doc/whats_new/_contributors.rst|doc/whats_new/v0.20.rst,doc/whats_new|sklearn/utils,Anaconda|Code|DataFrame|Description|FLOAT_DTYPES|Inc|Learn|NumPy|Python|Reproduce|Results|SciPy|Scikit|Steps|True|Versions|__version__|check_array|warn_on_dtype,"```python-traceback || 24→from ..exceptions import NonBLASDotWarning || TypeError: ""iteration over a 0-d array"" when trying to preprocessing.scale a pandas.Series || <!-- Please paste or specifically describe the actual output or traceback. -->"
scikit-learn__scikit-learn-12622,memory,1,1,1,1,0,1,1,15.8,sklearn/utils/validation.py|doc/whats_new/_contributors.rst|doc/whats_new/v0.20.rst,doc/whats_new|sklearn/utils,Anaconda|Code|DataFrame|Description|FLOAT_DTYPES|Inc|Learn|NumPy|Python|Reproduce|Results|SciPy|Scikit|Steps|Traceback|True|Versions|__version__|check_array|warn_on_dtype,"```python-traceback || - Traceback (most recent call last): || TypeError: ""iteration over a 0-d array"" when trying to preprocessing.scale a pandas.Series || <!-- Please paste or specifically describe the actual output or traceback. -->"
scikit-learn__scikit-learn-13771,raw,1,1,1,0,1,1,1,14.5,doc/whats_new/v0.21.rst|sklearn/ensemble/voting.py,sklearn/ensemble|doc/whats_new,None|VotingClassifier,"AttributeError: 'NoneType' object has no attribute 'fit' || print(f""ERROR: {e}"")"
scikit-learn__scikit-learn-13771,adp,1,1,1,0,1,1,1,14.5,doc/whats_new/v0.21.rst|sklearn/ensemble/voting.py,sklearn/ensemble|doc/whats_new,None|VotingClassifier,"AttributeError: 'NoneType' object has no attribute 'fit' || print(f""ERROR: {e}"")"
scikit-learn__scikit-learn-13771,memory,1,1,1,0,1,1,1,14.5,doc/whats_new/v0.21.rst|sklearn/ensemble/voting.py,sklearn/ensemble|doc/whats_new,None|VotingClassifier,AttributeError: 'NoneType' object has no attribute 'fit' || - Traceback (most recent call last):
scikit-learn__scikit-learn-15093,raw,1,1,1,0,0,1,1,14.0,sklearn/utils/validation.py|doc/whats_new/v0.22.rst,doc/whats_new|sklearn/utils,Code|DataFrame|Description|Learn|NumPy|Pandas|Python|Reproduce|Results|SciPy|Scikit|Steps|Versions|check_array|x86_64,```python-traceback || 24→from ..exceptions import NonBLASDotWarning
scikit-learn__scikit-learn-15093,adp,1,1,1,0,0,1,1,14.0,sklearn/utils/validation.py|doc/whats_new/v0.22.rst,doc/whats_new|sklearn/utils,Code|DataFrame|Description|Learn|NumPy|Pandas|Python|Reproduce|Results|SciPy|Scikit|Steps|Versions|check_array|x86_64,```python-traceback || 24→from ..exceptions import NonBLASDotWarning
scikit-learn__scikit-learn-15093,memory,1,1,1,0,0,1,1,13.8,sklearn/utils/validation.py|doc/whats_new/v0.22.rst,doc/whats_new|sklearn/utils,Code|DataFrame|Description|Learn|NumPy|Pandas|Python|Reproduce|Results|SciPy|Scikit|Steps|Versions|check_array|x86_64,```python-traceback || - Traceback (most recent call last):
scikit-learn__scikit-learn-25365,raw,0,0,1,1,0,0,0,5.0,doc/whats_new/v1.2.rst|sklearn/manifold/_t_sne.py,sklearn/manifold|doc/whats_new,Built|Code|Cython|Describe|Linux|None|OpenMP|Python|Reproduce|Results|Steps|System|True|Versions|internal_api|libopenblas64_p|num_threads|scikit_learn|set_config|threading_layer|transform_output|user_api|x86_64,"E ValueError: could not broadcast input array from shape (20,1) into shape (20,) || sklearn/utils/validation.py-1175- ValueError || TypeError Traceback (most recent call last) || 3804 except KeyError as err:"
scikit-learn__scikit-learn-25365,adp,0,0,1,1,0,0,0,5.0,doc/whats_new/v1.2.rst|sklearn/manifold/_t_sne.py,sklearn/manifold|doc/whats_new,Code|Describe|Reproduce|Results|Steps|n_samples|set_config|transform_output,sklearn/utils/validation.py-1175- ValueError || No matches found || TypeError Traceback (most recent call last) || 3804 except KeyError as err:
scikit-learn__scikit-learn-25365,memory,0,0,1,1,0,0,0,5.0,doc/whats_new/v1.2.rst|sklearn/manifold/_t_sne.py,sklearn/manifold|doc/whats_new,Built|Code|Cython|DataFrame|Describe|Linux|None|OpenMP|Python|Reproduce|Results|Steps|System|Traceback|True|Versions|internal_api|num_threads|scikit_learn|set_config|transform_output|user_api|x86_64,"E ValueError: could not broadcast input array from shape (20,1) into shape (20,) || - Traceback (most recent call last): || TypeError Traceback (most recent call last) || 3804 except KeyError as err:"
scikit-learn__scikit-learn-25578,raw,1,1,1,1,1,1,1,17.5,sklearn/utils/multiclass.py|doc/whats_new/v1.3.rst,doc/whats_new|sklearn/utils,Additional|Describe|Float64|Int64|Repro|Series|Support|ValueError|_No|response_|y_predicted|y_true,"I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to numpy arrays we get `Value... || with pytest.raises(ValueError, match=""Mix type of y not allowed, got types"") || - If `y_true` and `y_pred` are both nullable types: `ValueError: unknown is not supported` || - it only one of `y_true` or `y_pred` is nullable and the other is non nullable : `ValueError: Clas..."
scikit-learn__scikit-learn-25578,adp,1,1,1,1,1,1,1,17.5,sklearn/utils/multiclass.py|doc/whats_new/v1.3.rst,doc/whats_new|sklearn/utils,Additional|Describe|Float64|Int64|Repro|Series|Support|ValueError|_No|response_|y_predicted|y_true,"I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to numpy arrays we get `Value... || with pytest.raises(ValueError, match=""Mix type of y not allowed, got types"") || - If `y_true` and `y_pred` are both nullable types: `ValueError: unknown is not supported` || - it only one of `y_true` or `y_pred` is nullable and the other is non nullable : `ValueError: Clas..."
scikit-learn__scikit-learn-25578,memory,1,1,1,1,1,1,1,17.5,sklearn/utils/multiclass.py|doc/whats_new/v1.3.rst,doc/whats_new|sklearn/utils,Additional|DataFrame|Describe|Float64|Int64|Repro|Series|Support|ValueError|_No|response_|y_predicted|y_true,"I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to numpy arrays we get `Value... || with pytest.raises(ValueError, match=""Mix type of y not allowed, got types"") || - If `y_true` and `y_pred` are both nullable types: `ValueError: unknown is not supported` || - it only one of `y_true` or `y_pred` is nullable and the other is non nullable : `ValueError: Clas..."
scikit-learn__scikit-learn-25634,raw,1,1,1,1,1,1,1,17.5,sklearn/utils/multiclass.py|doc/whats_new/v1.3.rst,doc/whats_new|sklearn/utils,Additional|Because|Describe|Float64|Int64|Mix|Our|Repro|Series|Support|ValueError|_No|bool|float64|int64|object|response_|unique_labels|y_predicted|y_true,"I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to numpy arrays we get `Value... || with pytest.raises(ValueError, match=""Mix type of y not allowed, got types"") || I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to nu..."
scikit-learn__scikit-learn-25634,adp,1,1,1,1,1,1,1,17.5,sklearn/utils/multiclass.py|doc/whats_new/v1.3.rst,doc/whats_new|sklearn/utils,Additional|Because|Describe|Float64|Int64|Mix|Our|Repro|Series|Support|ValueError|_No|bool|float64|int64|object|response_|unique_labels|y_predicted|y_true,"I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to numpy arrays we get `Value... || with pytest.raises(ValueError, match=""Mix type of y not allowed, got types"") || I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to nu..."
scikit-learn__scikit-learn-25634,memory,1,1,1,1,1,1,1,17.5,sklearn/utils/multiclass.py|doc/whats_new/v1.3.rst,doc/whats_new|sklearn/utils,Additional|Because|Describe|Float64|Int64|Mix|Our|Repro|Series|Support|ValueError|_No|bool|float64|int64|object|response_|unique_labels|y_predicted|y_true,"I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to numpy arrays we get `Value... || with pytest.raises(ValueError, match=""Mix type of y not allowed, got types"") || I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to nu..."
scikit-learn__scikit-learn-25635,raw,1,1,1,1,1,1,1,17.5,sklearn/utils/multiclass.py|doc/whats_new/v1.3.rst,doc/whats_new|sklearn/utils,Additional|Because|Describe|Float64|Int64|Our|Repro|Series|Support|ValueError|_No|response_|y_predicted|y_true,"I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to numpy arrays we get `Value... || with pytest.raises(ValueError, match=""Mix type of y not allowed, got types"") || I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `confusion_matrix` function. Because the dtypes become object dtype when converted to n..."
scikit-learn__scikit-learn-25635,adp,1,1,1,1,1,1,1,17.5,sklearn/utils/multiclass.py|doc/whats_new/v1.3.rst,doc/whats_new|sklearn/utils,Additional|Because|Describe|Float64|Int64|Our|Repro|Series|Support|ValueError|_No|response_|y_predicted|y_true,"I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to numpy arrays we get `Value... || with pytest.raises(ValueError, match=""Mix type of y not allowed, got types"") || I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `confusion_matrix` function. Because the dtypes become object dtype when converted to n..."
scikit-learn__scikit-learn-25635,memory,1,1,1,1,1,1,1,17.5,sklearn/utils/multiclass.py|doc/whats_new/v1.3.rst,doc/whats_new|sklearn/utils,Additional|Because|Describe|Float64|Int64|Our|Repro|Series|Support|ValueError|_No|response_|y_predicted|y_true,"I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to numpy arrays we get `Value... || with pytest.raises(ValueError, match=""Mix type of y not allowed, got types"") || I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `confusion_matrix` function. Because the dtypes become object dtype when converted to n..."
scikit-learn__scikit-learn-25637,raw,0,1,1,1,1,0,0,9.0,sklearn/utils/validation.py|doc/whats_new/v1.3.rst,doc/whats_new|sklearn/utils,Additional|Because|Describe|Float64|Int64|Our|Repro|Series|Support|ValueError|_No|response_|y_true,"I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to numpy arrays we get `Value... || with pytest.raises(ValueError, match=""Mix type of y not allowed, got types"") || I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's LabelBinarizer. Because the dtypes become object dtype when converted to numpy arrays w..."
scikit-learn__scikit-learn-25637,adp,0,1,1,1,1,0,0,9.0,sklearn/utils/validation.py|doc/whats_new/v1.3.rst,doc/whats_new|sklearn/utils,Additional|Because|Describe|Float64|Int64|Our|Repro|Series|Support|ValueError|_No|response_|y_true,"I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to numpy arrays we get `Value... || with pytest.raises(ValueError, match=""Mix type of y not allowed, got types"") || I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's LabelBinarizer. Because the dtypes become object dtype when converted to numpy arrays w..."
scikit-learn__scikit-learn-25637,memory,0,1,1,1,1,0,0,9.0,sklearn/utils/validation.py|doc/whats_new/v1.3.rst,doc/whats_new|sklearn/utils,Additional|Because|Describe|Float64|Int64|Our|Repro|Series|Support|ValueError|_No|response_|y_true,"I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's `unique_labels` function. Because the dtypes become `object` dtype when converted to numpy arrays we get `Value... || with pytest.raises(ValueError, match=""Mix type of y not allowed, got types"") || I would like to be able to pass the nullable pandas dtypes (""Int64"", ""Float64"", ""boolean"") into sklearn's LabelBinarizer. Because the dtypes become object dtype when converted to numpy arrays w..."
scikit-learn__scikit-learn-25763,raw,0,1,1,0,0,0,0,5.5,doc/whats_new/v1.2.rst|sklearn/isotonic.py,sklearn|doc/whats_new,Code|Describe|IsotonicRegression|Reproduce|Results|Steps|Versions|set_config|transform_output,"E ValueError: could not broadcast input array from shape (20,1) into shape (20,) || sklearn/utils/validation.py-1175- ValueError || TypeError: 'builtin_function_or_method' object is not iterable"
scikit-learn__scikit-learn-25763,adp,0,1,1,0,0,0,0,5.4,doc/whats_new/v1.2.rst|sklearn/isotonic.py,sklearn|doc/whats_new,Code|Describe|IsotonicRegression|Reproduce|Results|Steps|set_config|transform_output,sklearn/utils/validation.py-1175- ValueError || No matches found || TypeError: 'builtin_function_or_method' object is not iterable
scikit-learn__scikit-learn-25763,memory,0,1,1,0,0,0,0,5.5,doc/whats_new/v1.2.rst|sklearn/isotonic.py,sklearn|doc/whats_new,Code|Describe|IsotonicRegression|Reproduce|Results|Steps|Versions|set_config|transform_output,"E ValueError: could not broadcast input array from shape (20,1) into shape (20,) || - Traceback (most recent call last): || TypeError: 'builtin_function_or_method' object is not iterable"
scikit-learn__scikit-learn-5970,raw,1,1,1,0,0,1,1,14.0,sklearn/decomposition/kernel_pca.py|doc/whats_new/v0.21.rst,doc/whats_new|sklearn/decomposition,Kernel|KernelPCA|n_components,12→from ..exceptions import NotFittedError || SyntaxError: invalid syntax || AssertionError:
scikit-learn__scikit-learn-5970,adp,1,1,1,0,0,1,1,14.0,sklearn/decomposition/kernel_pca.py|doc/whats_new/v0.21.rst,doc/whats_new|sklearn/decomposition,Kernel|KernelPCA|n_components,12→from ..exceptions import NotFittedError || SyntaxError: invalid syntax || AssertionError:
scikit-learn__scikit-learn-5970,memory,1,1,1,0,0,1,1,13.8,sklearn/decomposition/kernel_pca.py|doc/whats_new/v0.21.rst,doc/whats_new|sklearn/decomposition,Kernel|KernelPCA|n_components,- Traceback (most recent call last): || - ImportError: No module named _check_build || AssertionError:
sphinx-doc__sphinx-8127,raw,0,0,1,0,1,0,0,4.5,sphinx/domains/python.py|CHANGES,sphinx/domains,Describe|Environment|Found|None|Python|Reproduce|Sphinx|Your,"37→ except (TypeError, ValueError): || 1504→ except PycodeError: || <details> <summary>Steps with output including complete traceback</summary>"
sphinx-doc__sphinx-8127,adp,0,0,1,0,1,0,0,4.5,sphinx/domains/python.py|CHANGES,sphinx/domains,Describe|Environment|Found|None|Python|Reproduce|Sphinx|Your,"37→ except (TypeError, ValueError): || 1504→ except PycodeError: || <details> <summary>Steps with output including complete traceback</summary>"
sphinx-doc__sphinx-8127,memory,0,0,1,0,1,0,0,4.4,sphinx/domains/python.py|CHANGES,sphinx/domains,Describe|Environment|Found|None|Python|Reproduce|Sphinx|Your,<details> <summary>Steps with output including complete traceback</summary>
sphinx-doc__sphinx-8588,raw,1,1,1,0,1,0,1,12.5,sphinx/util/inspect.py|CHANGES,sphinx/util,None|Struct|consume_struct,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sphinx-doc__sphinx-8588,adp,1,1,1,0,1,0,1,12.7,sphinx/util/inspect.py|CHANGES,sphinx/util,None|Struct|consume_struct,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sphinx-doc__sphinx-8588,memory,1,1,1,0,0,0,1,10.1,sphinx/util/inspect.py|CHANGES,sphinx/util,Additional|Describe|Environment|Extra|None|Python|Reproduce|Screenshots|Sphinx|Struct|Your|consume_struct,- Traceback (most recent call last): || # Exceptions
sympy__sympy-11275,raw,0,0,1,0,1,0,0,4.5,sympy/simplify/radsimp.py,sympy/simplify,LaTeX|Out|True,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-11275,adp,0,0,1,0,1,0,0,4.5,sympy/simplify/radsimp.py,sympy/simplify,LaTeX|Out|True,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
sympy__sympy-11275,memory,0,0,1,0,0,0,0,3.0,sympy/simplify/radsimp.py,sympy/simplify,LaTeX|Out|True,- E AssertionError: assert '/frac{1}{4}...2 /right )}}' == '/frac{1}{4 ... /right )}}} || - FAILED sympy/printing/tests/test_latex.py::test_latex_issue_4381 - AssertionE...
sympy__sympy-11286,raw,0,1,1,0,1,0,0,5.6,AUTHORS|sympy/printing/octave.py,sympy/printing,Not|Out,Traceback (most recent call last): || AttributeError: 'NoneType' object has no attribute 'loader'
